2019-06-20,63.9794,71.6377,1
2019-06-21,63.3877,71.5457,1
2019-06-22,63.1295,71.3490,1
2019-06-23,63.1295,71.3490,1
2019-06-24,63.1295,71.3490,1
2019-06-25,62.9095,71.5973,1
2019-06-26,62.5229,71.2323,1
2019-06-27,62.8083,71.3816,1
2019-06-28,63.0452,71.6635,1
2019-06-29,63.0756,71.8179,1
2019-06-30,63.0756,71.8179,1
2019-07-01,63.0756,71.8179,1
2019-07-02,63.0541,71.3962,1
2019-07-03,63.2265,71.4080,1
2019-07-04,63.4951,71.6034,1
2019-07-05,63.4013,71.5420,1
2019-07-06,63.5841,71.6593,1
2019-07-07,63.5841,71.6593,1
2019-07-08,63.5841,71.6593,1
2019-07-09,63.8699,71.7067,1
2019-07-10,63.7660,71.4626,1
2019-07-11,63.7988,71.5631,1
2019-07-12,62.9944,71.0073,1
2019-07-13,63.0204,71.0114,1
2019-07-14,63.0204,71.0114,1
2019-07-15,63.0204,71.0114,1
2019-07-16,62.8280,70.8574,1
2019-07-17,62.8129,70.6771,1
2019-07-18,62.9451,70.5552,1
2019-07-19,62.8286,70.6068,1
2019-07-20,62.8666,70.7941,1
2019-07-21,62.8666,70.7941,1
2019-07-22,62.8666,70.7941,1
2019-07-23,62.9776,70.6546,1
2019-07-24,63.1290,70.6350,1
2019-07-25,63.1162,70.3241,1
2019-07-26,63.1572,70.2940,1
2019-07-27,63.1271,70.3110,1
2019-07-28,63.1271,70.3110,1
2019-07-29,63.1271,70.3110,1
2019-07-30,63.5210,70.6417,1
2019-07-31,63.3791,70.5980,1
2019-08-01,63.4172,70.7355,1
2019-08-02,63.8340,70.4727,1
2019-08-03,64.6423,71.7077,1
2019-08-04,64.6423,71.7077,1
2019-08-05,64.6423,71.7077,1
2019-08-06,65.0546,72.3732,1
2019-08-07,65.2030,73.0730,1
2019-08-08,65.0932,72.8914,1
2019-08-09,65.1299,73.0432,1
2019-08-10,65.2543,73.0196,1
2019-08-11,65.2543,73.0196,1
2019-08-12,65.2543,73.0196,1
2019-08-13,65.4287,73.1231,1
2019-08-14,65.6017,73.4149,1
2019-08-15,65.2032,72.9037,1
2019-08-16,65.8907,73.4550,1
2019-08-17,65.9961,73.2227,1
2019-08-18,65.9961,73.2227,1
2019-08-19,65.9961,73.2227,1
2019-08-20,66.6082,73.9484,1
2019-08-21,66.7840,73.9766,1
2019-08-22,66.2630,73.4989,1
2019-08-23,65.6196,72.8312,1
2019-08-24,65.6046,72.6243,1
2019-08-25,65.6046,72.6243,1
2019-08-26,65.6046,72.6243,1
2019-08-27,65.9735,73.3955,1
2019-08-28,66.2608,73.6091,1
2019-08-29,66.4127,73.6583,1
2019-08-30,66.7471,73.9558,1
2019-08-31,66.4897,73.3847,1
2019-09-01,66.4897,73.3847,1
2019-09-02,66.4897,73.3847,1
2019-09-03,66.6235,73.1726,1
2019-09-04,66.9072,73.2032,1
2019-09-05,66.5002,73.0638,1
2019-09-06,66.0528,72.8761,1
2019-09-07,65.9981,72.8883,1
2019-09-08,65.9981,72.8883,1
2019-09-09,65.9981,72.8883,1
2019-09-10,65.5698,72.3300,1
2019-09-11,65.4393,72.3039,1
2019-09-12,65.4321,72.2240,1
2019-09-13,65.1909,71.8273,1
2019-09-14,64.4711,71.5307,1
2019-09-15,64.4711,71.5307,1
2019-09-16,64.4711,71.5307,1
2019-09-17,63.8272,70.6695,1
2019-09-18,64.1213,70.6040,1
2019-09-19,64.4290,71.2391,1
2019-09-20,64.2199,70.9373,1
2019-09-21,63.8487,70.5975,1
2019-09-22,63.8487,70.5975,1
2019-09-23,63.8487,70.5975,1
2019-09-24,63.9453,70.2759,1
2019-09-25,63.7060,70.0193,1
2019-09-26,64.1873,70.5868,1
2019-09-27,64.2888,70.3834,1
2019-09-28,64.4156,70.3161,1
2019-09-29,64.4156,70.3161,1
2019-09-30,64.4156,70.3161,1
2019-10-01,64.6407,70.7169,1
2019-10-02,65.0670,70.8449,1
2019-10-03,65.4399,71.4669,1
2019-10-04,65.1312,71.2991,1
2019-10-05,65.0300,71.3509,1
2019-10-06,65.0300,71.3509,1
2019-10-07,65.0300,71.3509,1
2019-10-08,64.8259,71.1464,1
2019-10-09,64.8672,71.2372,1
2019-10-10,65.0976,71.4511,1
2019-10-11,64.7416,71.2999,1
2019-10-12,64.2237,70.7296,1
2019-10-13,64.2237,70.7296,1
2019-10-14,64.2237,70.7296,1
2019-10-15,64.3652,70.9305,1
2019-10-16,64.2548,70.8473,1
2019-10-17,64.3455,71.0503,1
2019-10-18,64.0144,70.9023,1
2019-10-19,63.9542,71.1299,1
2019-10-20,63.9542,71.1299,1
2019-10-21,63.9542,71.1299,1
2019-10-22,63.7606,71.1696,1
2019-10-23,63.6336,70.9196,1
2019-10-24,63.7997,70.9644,1
2019-10-25,63.8600,71.1400,1
2019-10-26,63.9966,71.1194,1
2019-10-27,63.9966,71.1194,1
2019-10-28,63.9966,71.1194,1
2019-10-29,63.8700,70.8382,1
2019-10-30,63.8320,70.7769,1
2019-10-31,63.8734,71.0081,1
2019-11-01,63.7748,71.1918,1
2019-11-02,64.0316,71.4785,1
2019-11-03,64.0316,71.4785,1
2019-11-04,64.0316,71.4785,1
2019-11-05,64.0316,71.4785,1
2019-11-06,63.2480,70.4203,1
2019-11-07,63.5880,70.4301,1
2019-11-08,63.7298,70.5489,1
2019-11-09,63.7295,70.4211,1
2019-11-10,63.7295,70.4211,1
2019-11-11,63.7295,70.4211,1
2019-11-12,63.9121,70.4759,1
2019-11-13,63.8530,70.4235,1
2019-11-14,64.2009,70.6724,1
2019-11-15,64.2101,70.6761,1
2019-11-16,63.8881,70.4111,1
2019-11-17,63.8881,70.4111,1
2019-11-18,63.8881,70.4111,1
2019-11-19,63.7542,70.5313,1
2019-11-20,63.7730,70.6286,1
2019-11-21,64.0213,70.8524,1
2019-11-22,63.8430,70.6997,1
2019-11-23,63.7101,70.5207,1
2019-11-24,63.7101,70.5207,1
2019-11-25,63.7101,70.5207,1
2019-11-26,63.7637,70.3122,1
2019-11-27,64.0239,70.5159,1
2019-11-28,63.9722,70.4398,1
2019-11-29,64.1005,70.5747,1
2019-11-30,64.0817,70.5475,1
2019-12-01,64.0817,70.5475,1
2019-12-02,64.0817,70.5475,1
2019-12-03,64.4097,70.9730,1
2019-12-04,64.1401,71.0608,1
2019-12-05,64.1948,71.1086,1
2019-12-06,63.8135,70.7245,1
2019-12-07,63.7185,70.7594,1
2019-12-08,63.7185,70.7594,1
2019-12-09,63.7185,70.7594,1
2019-12-10,63.7244,70.5047,1
2019-12-11,63.5788,70.3881,1
2019-12-12,63.5653,70.4558,1
2019-12-13,63.2257,70.4271,1
2019-12-14,62.5544,69.8608,1
2019-12-15,62.5544,69.8608,1
2019-12-16,62.5544,69.8608,1
2019-12-17,62.7686,69.9431,1
2019-12-18,62.5326,69.6801,1
2019-12-19,62.5831,69.6925,1
2019-12-20,62.5283,69.5877,1
2019-12-21,62.4071,69.3780,1
2019-12-22,62.4071,69.3780,1
2019-12-23,62.4071,69.3780,1
2019-12-24,62.2499,68.9978,1
2019-12-25,62.1673,68.9062,1
2019-12-26,61.7164,68.4065,1
2019-12-27,61.7676,68.5003,1
2019-12-28,62.0315,69.0349,1
2019-12-29,62.0315,69.0349,1
2019-12-30,62.0315,69.0349,1
2019-12-31,61.9057,69.3406,1
2020-01-01,61.9057,69.3777,1
2020-01-02,61.9057,69.3777,1
2020-01-03,61.9057,69.3777,1
2020-01-04,61.9057,69.3777,1
2020-01-05,61.9057,69.3777,1
2020-01-06,61.9057,69.3777,1
2020-01-07,61.9057,69.3777,1
2020-01-08,61.9057,69.3777,1
2020-01-09,61.9057,69.3777,1
2020-01-10,61.2340,68.0555,1
2020-01-11,61.2632,68.0450,1
2020-01-12,61.2632,68.0450,1
2020-01-13,61.2632,68.0450,1
2020-01-14,60.9474,67.8162,1
2020-01-15,61.4140,68.4213,1
2020-01-16,61.4328,68.3747,1
2020-01-17,61.5694,68.6560,1
2020-01-18,61.5333,68.5358,1
2020-01-19,61.5333,68.5358,1
2020-01-20,61.5333,68.5358,1
2020-01-21,61.4654,68.2082,1
2020-01-22,61.8552,68.6222,1
2020-01-23,61.8343,68.5186,1
2020-01-24,61.9515,68.6856,1
2020-01-25,61.8031,68.2924,1
2020-01-26,61.8031,68.2924,1
2020-01-27,61.8031,68.2924,1
2020-01-28,62.3380,68.7775,1
2020-01-29,62.8299,69.2260,1
2020-01-30,62.3934,68.6764,1
2020-01-31,63.0359,69.4151,1
2020-02-01,63.1385,69.5976,1
2020-02-02,63.1385,69.5976,1
2020-02-03,63.1385,69.5976,1
2020-02-04,63.9091,70.7921,1
2020-02-05,63.4342,70.1265,1
2020-02-06,63.1742,69.7443,1
2020-02-07,62.7977,69.0837,1
2020-02-08,63.4720,69.6288,1
2020-02-09,63.4720,69.6288,1
2020-02-10,63.4720,69.6288,1
2020-02-11,63.7708,69.8226,1
2020-02-12,63.9490,69.7684,1
2020-02-13,63.0470,68.7843,1
2020-02-14,63.6016,69.1795,1
2020-02-15,63.4536,68.7710,1
2020-02-16,63.4536,68.7710,1
2020-02-17,63.4536,68.7710,1
2020-02-18,63.3085,68.6201,1
2020-02-19,63.7698,69.0882,1
2020-02-20,63.6873,68.7823,1
2020-02-21,63.7413,68.7705,1
2020-02-22,64.3008,69.4191,1
2020-02-23,64.3008,69.4191,1
2020-02-24,64.3008,69.4191,1
2020-02-25,64.3008,69.4191,1
2020-02-26,64.9213,70.4591,1
2020-02-27,65.5177,71.2439,1
2020-02-28,65.6097,71.6458,1
2020-02-29,66.9909,73.7235,1
2020-03-01,66.9909,73.7235,1
2020-03-02,66.9909,73.7235,1
2020-03-03,66.3274,73.4178,1
2020-03-04,66.4437,73.9385,1
2020-03-05,66.0784,73.7369,1
2020-03-06,66.1854,73.6842,1
2020-03-07,67.5175,75.8424,1
2020-03-08,67.5175,75.8424,1
2020-03-09,67.5175,75.8424,1
2020-03-10,67.5175,75.8424,1
2020-03-11,72.0208,81.8588,1
2020-03-12,71.4720,81.0207,1
2020-03-13,74.0274,83.6584,1
2020-03-14,73.1882,81.8610,1
2020-03-15,73.1882,81.8610,1
2020-03-16,73.1882,81.8610,1
2020-03-17,74.1262,82.7471,1
2020-03-18,73.8896,82.3056,1
2020-03-19,77.2131,84.8881,1
2020-03-20,80.1570,87.2669,1
2020-03-21,78.0443,84.1552,1
2020-03-22,78.0443,84.1552,1
2020-03-23,78.0443,84.1552,1
2020-03-24,80.8815,86.7050,1
2020-03-25,78.8493,85.4253,1
2020-03-26,77.7928,84.1485,1
2020-03-27,78.7223,85.9648,1
2020-03-28,77.7325,85.7389,1
2020-03-29,77.7325,85.7389,1
2020-03-30,77.7325,85.7389,1
2020-03-31,77.7325,85.7389,1
2020-04-01,77.7325,85.7389,1
2020-04-02,77.7325,85.7389,1
